site_id,batch_id,product_id,ts,type,qty,uom,ref
SITE_KIT_01,B00981,ING_CARROT,2026-01-06T09:00:00,consume,4.8495,kg,prep
SITE_KIT_01,B00953,ING_BEANS,2026-01-06T09:00:00,consume,3.1684,kg,prep
SITE_KIT_01,B00949,ING_PEAS,2026-01-06T09:00:00,consume,2.366,kg,prep
SITE_KIT_01,B00940,ING_CAULI,2026-01-06T09:00:00,consume,17.3273,kg,prep
SITE_KIT_01,B00862,ING_CAULI,2026-01-06T09:00:00,consume,3.2473,kg,prep
SITE_KIT_01,B00974,ING_POTATO,2026-01-06T09:00:00,consume,11.8556,kg,prep
SITE_KIT_01,B00961,ING_PANEER,2026-01-06T09:00:00,consume,7.274,kg,prep
SITE_KIT_01,B00998,ING_PANEER,2026-01-06T09:00:00,consume,2.047,kg,prep
SITE_KIT_01,B00965,ING_BUTTER,2026-01-06T09:00:00,consume,1.4113,kg,prep
SITE_KIT_01,B01002,ING_BUTTER,2026-01-06T09:00:00,consume,0.7805,kg,prep
SITE_KIT_01,B00964,ING_CREAM,2026-01-06T09:00:00,consume,1.9006,kg,prep
SITE_KIT_01,B00945,ING_CAPSICUM,2026-01-06T09:00:00,consume,1.7907,kg,prep
SITE_KIT_01,B00982,ING_CAPSICUM,2026-01-06T09:00:00,consume,0.9867,kg,prep
SITE_KIT_01,B00933,ING_BESAN,2026-01-06T09:00:00,consume,0.936,kg,prep
SITE_KIT_01,B00934,ING_OIL,2026-01-06T09:00:00,consume,2.301,kg,prep
SITE_KIT_01,B00967,ING_SPINACH,2026-01-06T09:00:00,consume,6.3624,kg,prep
SITE_KIT_01,B00932,ING_ATTA,2026-01-06T09:00:00,consume,18.707,kg,prep
SITE_KIT_01,B00963,ING_MILK,2026-01-06T09:00:00,consume,0.93,kg,prep
SITE_KIT_01,B01000,ING_MILK,2026-01-06T09:00:00,consume,0.695,kg,prep
SITE_KIT_01,B00937,ING_TOORDAL,2026-01-06T09:00:00,consume,3.822,kg,prep
SITE_KIT_01,B00970,ING_CURRYLEAF,2026-01-06T09:00:00,consume,0.3368,kg,prep
SITE_KIT_01,B00988,ING_CURRYLEAF,2026-01-06T09:00:00,consume,0.0358,kg,prep
SITE_KIT_01,B00958,ING_MUTTON,2026-01-06T09:00:00,consume,4.42,kg,prep
SITE_KIT_01,B00966,ING_BATTER,2026-01-06T09:00:00,consume,3.52,kg,prep
SITE_KIT_01,B00971,ING_BATTER,2026-01-06T09:00:00,consume,8.544,kg,prep
SITE_KIT_01,B00959,ING_FISH,2026-01-06T09:00:00,consume,3.976,kg,prep
SITE_KIT_01,B00996,ING_FISH,2026-01-06T09:00:00,consume,0.392,kg,prep
SITE_KIT_01,B00936,ING_COCONUT,2026-01-06T09:00:00,consume,1.092,kg,prep
SITE_KIT_01,B00911,ING_LEMON,2026-01-06T09:00:00,consume,1.2482,kg,prep
SITE_KIT_01,B00989,ING_LEMON,2026-01-06T09:00:00,consume,0.2247,kg,prep
SITE_KIT_01,B00992,ING_CUCUMBER,2026-01-06T09:00:00,consume,3.1643,kg,prep
SITE_KIT_01,B00946,ING_CABBAGE,2026-01-06T09:00:00,consume,2.0404,kg,prep
SITE_KIT_01,B00993,ING_BANANA,2026-01-06T09:00:00,consume,3.3131,kg,prep
SITE_KIT_01,B00960,ING_EGG,2026-01-06T09:00:00,consume,0.9573,kg,prep
SITE_KIT_01,B00882,ING_EGG,2026-01-06T09:00:00,consume,0.5594,kg,prep
SITE_KIT_01,B00997,ING_EGG,2026-01-06T09:00:00,consume,0.4957,kg,prep
SITE_KIT_01,B00947,ING_BRINJAL,2026-01-06T09:00:00,consume,1.2142,kg,prep
SITE_KIT_01,B00984,ING_BRINJAL,2026-01-06T09:00:00,consume,1.5358,kg,prep
SITE_KIT_01,B00948,ING_OKRA,2026-01-06T09:00:00,consume,0.8852,kg,prep
SITE_KIT_01,B00870,ING_OKRA,2026-01-06T09:00:00,consume,2.006,kg,prep
SITE_KIT_01,B00985,ING_OKRA,2026-01-06T09:00:00,consume,0.3174,kg,prep
SITE_KIT_01,B00954,ING_MUSHROOM,2026-01-06T09:00:00,consume,0.6549,kg,prep
SITE_KIT_01,B00913,ING_MUSHROOM,2026-01-06T09:00:00,consume,0.2847,kg,prep
SITE_KIT_01,B00927,ING_CORIANDER,2026-01-06T23:00:00,waste,0.3585,kg,spoilage
SITE_KIT_01,B01004,ING_SPINACH,2026-01-07T07:00:00,receive,14.586,kg,LOT-B01004
SITE_KIT_01,B01005,ING_CORIANDER,2026-01-07T07:00:00,receive,2.25,kg,LOT-B01005
SITE_KIT_01,B01006,ING_MINT,2026-01-07T07:00:00,receive,0.75,kg,LOT-B01006
SITE_KIT_01,B01007,ING_CURRYLEAF,2026-01-07T07:00:00,receive,0.5,kg,LOT-B01007
SITE_KIT_01,B01008,ING_BATTER,2026-01-07T07:00:00,receive,17.0,kg,LOT-B01008
SITE_KIT_01,B00957,ING_CHICKEN,2026-01-07T09:00:00,consume,0.07,kg,prep
SITE_KIT_01,B00994,ING_CHICKEN,2026-01-07T09:00:00,consume,10.226,kg,prep
SITE_KIT_01,B00931,ING_RICE,2026-01-07T09:00:00,consume,20.969,kg,prep
SITE_KIT_01,B00973,ING_ONION,2026-01-07T09:00:00,consume,24.301,kg,prep
SITE_KIT_01,B00939,ING_TOMATO,2026-01-07T09:00:00,consume,17.0315,kg,prep
SITE_KIT_01,B00999,ING_CURD,2026-01-07T09:00:00,consume,8.3109,kg,prep
SITE_KIT_01,B00979,ING_GINGER,2026-01-07T09:00:00,consume,0.756,kg,prep
SITE_KIT_01,B00980,ING_GARLIC,2026-01-07T09:00:00,consume,1.2551,kg,prep
SITE_KIT_01,B00943,ING_GCHILLI,2026-01-07T09:00:00,consume,0.5063,kg,prep
SITE_KIT_01,B00978,ING_GCHILLI,2026-01-07T09:00:00,consume,0.6598,kg,prep
SITE_KIT_01,B00969,ING_MINT,2026-01-07T09:00:00,consume,0.2062,kg,prep
SITE_KIT_01,B00987,ING_MINT,2026-01-07T09:00:00,consume,0.2323,kg,prep
SITE_KIT_01,B00977,ING_CORIANDER,2026-01-07T09:00:00,consume,0.9737,kg,prep
SITE_KIT_01,B00930,ING_GHEE,2026-01-07T09:00:00,consume,2.7469,kg,prep
SITE_KIT_01,B00935,ING_CASHEW,2026-01-07T09:00:00,consume,0.884,kg,prep
SITE_KIT_01,B00981,ING_CARROT,2026-01-07T09:00:00,consume,4.8498,kg,prep
SITE_KIT_01,B00953,ING_BEANS,2026-01-07T09:00:00,consume,0.9853,kg,prep
SITE_KIT_01,B00990,ING_BEANS,2026-01-07T09:00:00,consume,1.9915,kg,prep
SITE_KIT_01,B00949,ING_PEAS,2026-01-07T09:00:00,consume,0.563,kg,prep
SITE_KIT_01,B00986,ING_PEAS,2026-01-07T09:00:00,consume,1.673,kg,prep
SITE_KIT_01,B00862,ING_CAULI,2026-01-07T09:00:00,consume,4.4459,kg,prep
SITE_KIT_01,B00975,ING_CAULI,2026-01-07T09:00:00,consume,16.0674,kg,prep
SITE_KIT_01,B00974,ING_POTATO,2026-01-07T09:00:00,consume,13.516,kg,prep
SITE_KIT_01,B00998,ING_PANEER,2026-01-07T09:00:00,consume,10.257,kg,prep
SITE_KIT_01,B01002,ING_BUTTER,2026-01-07T09:00:00,consume,2.3582,kg,prep
SITE_KIT_01,B00964,ING_CREAM,2026-01-07T09:00:00,consume,0.548,kg,prep
SITE_KIT_01,B01001,ING_CREAM,2026-01-07T09:00:00,consume,1.5398,kg,prep
SITE_KIT_01,B00982,ING_CAPSICUM,2026-01-07T09:00:00,consume,3.0058,kg,prep
SITE_KIT_01,B00933,ING_BESAN,2026-01-07T09:00:00,consume,0.988,kg,prep
SITE_KIT_01,B00934,ING_OIL,2026-01-07T09:00:00,consume,2.678,kg,prep
SITE_KIT_01,B00967,ING_SPINACH,2026-01-07T09:00:00,consume,3.463,kg,prep
SITE_KIT_01,B01004,ING_SPINACH,2026-01-07T09:00:00,consume,3.9139,kg,prep
SITE_KIT_01,B00932,ING_ATTA,2026-01-07T09:00:00,consume,18.863,kg,prep
SITE_KIT_01,B01000,ING_MILK,2026-01-07T09:00:00,consume,1.703,kg,prep
SITE_KIT_01,B00937,ING_TOORDAL,2026-01-07T09:00:00,consume,4.134,kg,prep
SITE_KIT_01,B00988,ING_CURRYLEAF,2026-01-07T09:00:00,consume,0.4415,kg,prep
SITE_KIT_01,B00958,ING_MUTTON,2026-01-07T09:00:00,consume,0.72,kg,prep
SITE_KIT_01,B00995,ING_MUTTON,2026-01-07T09:00:00,consume,4.22,kg,prep
SITE_KIT_01,B01008,ING_BATTER,2026-01-07T09:00:00,consume,15.392,kg,prep
SITE_KIT_01,B00996,ING_FISH,2026-01-07T09:00:00,consume,4.784,kg,prep
SITE_KIT_01,B00936,ING_COCONUT,2026-01-07T09:00:00,consume,1.196,kg,prep
SITE_KIT_01,B00989,ING_LEMON,2026-01-07T09:00:00,consume,1.5582,kg,prep
SITE_KIT_01,B00992,ING_CUCUMBER,2026-01-07T09:00:00,consume,3.3545,kg,prep
SITE_KIT_01,B00946,ING_CABBAGE,2026-01-07T09:00:00,consume,0.3342,kg,prep
SITE_KIT_01,B00983,ING_CABBAGE,2026-01-07T09:00:00,consume,1.8064,kg,prep
SITE_KIT_01,B00993,ING_BANANA,2026-01-07T09:00:00,consume,3.4952,kg,prep
SITE_KIT_01,B00997,ING_EGG,2026-01-07T09:00:00,consume,2.1294,kg,prep
SITE_KIT_01,B00984,ING_BRINJAL,2026-01-07T09:00:00,consume,2.9807,kg,prep
SITE_KIT_01,B00985,ING_OKRA,2026-01-07T09:00:00,consume,3.4169,kg,prep
SITE_KIT_01,B00913,ING_MUSHROOM,2026-01-07T09:00:00,consume,0.9167,kg,prep
SITE_KIT_01,B00991,ING_MUSHROOM,2026-01-07T09:00:00,consume,0.0822,kg,prep
SITE_KIT_01,B00926,ING_SPINACH,2026-01-07T23:00:00,waste,1.2504,kg,spoilage
SITE_KIT_01,B00869,ING_BRINJAL,2026-01-07T23:00:00,waste,1.7591,kg,spoilage
SITE_KIT_01,B00951,ING_CURRYLEAF,2026-01-07T23:00:00,waste,0.75,kg,spoilage
SITE_KIT_01,B00971,ING_BATTER,2026-01-07T23:00:00,waste,7.456,kg,spoilage
SITE_KIT_01,B01009,ING_TOMATO,2026-01-08T07:00:00,receive,46.0,kg,LOT-B01009
SITE_KIT_01,B01010,ING_CAULI,2026-01-08T07:00:00,receive,38.0,kg,LOT-B01010
SITE_KIT_01,B01011,ING_SPINACH,2026-01-08T07:00:00,receive,10.0,kg,LOT-B01011
SITE_KIT_01,B01012,ING_CORIANDER,2026-01-08T07:00:00,receive,1.5,kg,LOT-B01012
SITE_KIT_01,B01013,ING_GCHILLI,2026-01-08T07:00:00,receive,2.0,kg,LOT-B01013
SITE_KIT_01,B01014,ING_CARROT,2026-01-08T07:00:00,receive,8.159,kg,LOT-B01014
SITE_KIT_01,B01015,ING_CAPSICUM,2026-01-08T07:00:00,receive,6.0,kg,LOT-B01015
SITE_KIT_01,B01016,ING_CABBAGE,2026-01-08T07:00:00,receive,5.0,kg,LOT-B01016
SITE_KIT_01,B01017,ING_BRINJAL,2026-01-08T07:00:00,receive,8.0,kg,LOT-B01017
SITE_KIT_01,B01018,ING_OKRA,2026-01-08T07:00:00,receive,7.0,kg,LOT-B01018
SITE_KIT_01,B01019,ING_PEAS,2026-01-08T07:00:00,receive,7.0,kg,LOT-B01019
SITE_KIT_01,B01020,ING_MINT,2026-01-08T07:00:00,receive,0.75,kg,LOT-B01020
SITE_KIT_01,B01021,ING_CURRYLEAF,2026-01-08T07:00:00,receive,0.5,kg,LOT-B01021
SITE_KIT_01,B01022,ING_LEMON,2026-01-08T07:00:00,receive,5.0,kg,LOT-B01022
SITE_KIT_01,B01023,ING_BEANS,2026-01-08T07:00:00,receive,6.0,kg,LOT-B01023
SITE_KIT_01,B01024,ING_MUSHROOM,2026-01-08T07:00:00,receive,2.0,kg,LOT-B01024
SITE_KIT_01,B01025,ING_CUCUMBER,2026-01-08T07:00:00,receive,5.0,kg,LOT-B01025
SITE_KIT_01,B01026,ING_BANANA,2026-01-08T07:00:00,receive,9.446,kg,LOT-B01026
SITE_KIT_01,B01027,ING_CHICKEN,2026-01-08T07:00:00,receive,17.0,kg,LOT-B01027
SITE_KIT_01,B01028,ING_MUTTON,2026-01-08T07:00:00,receive,8.0,kg,LOT-B01028
SITE_KIT_01,B01029,ING_FISH,2026-01-08T07:00:00,receive,8.0,kg,LOT-B01029
SITE_KIT_01,B01030,ING_EGG,2026-01-08T07:00:00,receive,4.0,kg,LOT-B01030
SITE_KIT_01,B01031,ING_PANEER,2026-01-08T07:00:00,receive,22.0,kg,LOT-B01031
SITE_KIT_01,B01032,ING_CURD,2026-01-08T07:00:00,receive,4.0,kg,LOT-B01032
SITE_KIT_01,B01033,ING_MILK,2026-01-08T07:00:00,receive,3.0,kg,LOT-B01033
SITE_KIT_01,B01034,ING_CREAM,2026-01-08T07:00:00,receive,7.0,kg,LOT-B01034
SITE_KIT_01,B01035,ING_BUTTER,2026-01-08T07:00:00,receive,5.0,kg,LOT-B01035
SITE_KIT_01,B01036,ING_BATTER,2026-01-08T07:00:00,receive,15.0,kg,LOT-B01036
SITE_KIT_01,B00994,ING_CHICKEN,2026-01-08T09:00:00,consume,11.466,kg,prep
SITE_KIT_01,B00931,ING_RICE,2026-01-08T09:00:00,consume,23.66,kg,prep
SITE_KIT_01,B00973,ING_ONION,2026-01-08T09:00:00,consume,25.7387,kg,prep
SITE_KIT_01,B00939,ING_TOMATO,2026-01-08T09:00:00,consume,18.5204,kg,prep
SITE_KIT_01,B00999,ING_CURD,2026-01-08T09:00:00,consume,9.2404,kg,prep
SITE_KIT_01,B00979,ING_GINGER,2026-01-08T09:00:00,consume,0.7951,kg,prep
SITE_KIT_01,B00980,ING_GARLIC,2026-01-08T09:00:00,consume,1.3236,kg,prep
SITE_KIT_01,B00978,ING_GCHILLI,2026-01-08T09:00:00,consume,1.2096,kg,prep
SITE_KIT_01,B00987,ING_MINT,2026-01-08T09:00:00,consume,0.4327,kg,prep
SITE_KIT_01,B01006,ING_MINT,2026-01-08T09:00:00,consume,0.0674,kg,prep
SITE_KIT_01,B00977,ING_CORIANDER,2026-01-08T09:00:00,consume,0.7765,kg,prep
SITE_KIT_01,B01005,ING_CORIANDER,2026-01-08T09:00:00,consume,0.3232,kg,prep
SITE_KIT_01,B00930,ING_GHEE,2026-01-08T09:00:00,consume,3.0745,kg,prep
SITE_KIT_01,B00935,ING_CASHEW,2026-01-08T09:00:00,consume,0.9542,kg,prep
SITE_KIT_01,B00981,ING_CARROT,2026-01-08T09:00:00,consume,3.3007,kg,prep
SITE_KIT_01,B01014,ING_CARROT,2026-01-08T09:00:00,consume,2.1107,kg,prep
SITE_KIT_01,B00990,ING_BEANS,2026-01-08T09:00:00,consume,3.2716,kg,prep
SITE_KIT_01,B01019,ING_PEAS,2026-01-08T09:00:00,consume,2.47,kg,prep
SITE_KIT_01,B00975,ING_CAULI,2026-01-08T09:00:00,consume,23.6267,kg,prep
SITE_KIT_01,B00974,ING_POTATO,2026-01-08T09:00:00,consume,12.7308,kg,prep
SITE_KIT_01,B00998,ING_PANEER,2026-01-08T09:00:00,consume,10.686,kg,prep
SITE_KIT_01,B01002,ING_BUTTER,2026-01-08T09:00:00,consume,1.8613,kg,prep
SITE_KIT_01,B01035,ING_BUTTER,2026-01-08T09:00:00,consume,0.6724,kg,prep
SITE_KIT_01,B01001,ING_CREAM,2026-01-08T09:00:00,consume,2.2074,kg,prep
SITE_KIT_01,B00982,ING_CAPSICUM,2026-01-08T09:00:00,consume,3.0076,kg,prep
SITE_KIT_01,B00904,ING_CAPSICUM,2026-01-08T09:00:00,consume,0.2003,kg,prep
SITE_KIT_01,B00933,ING_BESAN,2026-01-08T09:00:00,consume,1.066,kg,prep
SITE_KIT_01,B00934,ING_OIL,2026-01-08T09:00:00,consume,2.6,kg,prep
SITE_KIT_01,B01004,ING_SPINACH,2026-01-08T09:00:00,consume,7.3999,kg,prep
SITE_KIT_01,B00932,ING_ATTA,2026-01-08T09:00:00,consume,21.632,kg,prep
SITE_KIT_01,B01000,ING_MILK,2026-01-08T09:00:00,consume,1.898,kg,prep
SITE_KIT_01,B00937,ING_TOORDAL,2026-01-08T09:00:00,consume,4.602,kg,prep
SITE_KIT_01,B00988,ING_CURRYLEAF,2026-01-08T09:00:00,consume,0.2728,kg,prep
SITE_KIT_01,B01007,ING_CURRYLEAF,2026-01-08T09:00:00,consume,0.1465,kg,prep
SITE_KIT_01,B00995,ING_MUTTON,2026-01-08T09:00:00,consume,5.46,kg,prep
SITE_KIT_01,B01008,ING_BATTER,2026-01-08T09:00:00,consume,1.608,kg,prep
SITE_KIT_01,B01003,ING_BATTER,2026-01-08T09:00:00,consume,11.912,kg,prep
SITE_KIT_01,B00996,ING_FISH,2026-01-08T09:00:00,consume,4.784,kg,prep
SITE_KIT_01,B00936,ING_COCONUT,2026-01-08T09:00:00,consume,1.196,kg,prep
SITE_KIT_01,B00989,ING_LEMON,2026-01-08T09:00:00,consume,1.6694,kg,prep
SITE_KIT_01,B00992,ING_CUCUMBER,2026-01-08T09:00:00,consume,2.4812,kg,prep
SITE_KIT_01,B00955,ING_CUCUMBER,2026-01-08T09:00:00,consume,1.2769,kg,prep
SITE_KIT_01,B01016,ING_CABBAGE,2026-01-08T09:00:00,consume,2.3667,kg,prep
SITE_KIT_01,B00993,ING_BANANA,2026-01-08T09:00:00,consume,3.1917,kg,prep
SITE_KIT_01,B01026,ING_BANANA,2026-01-08T09:00:00,consume,0.5385,kg,prep
SITE_KIT_01,B01030,ING_EGG,2026-01-08T09:00:00,consume,2.3517,kg,prep
SITE_KIT_01,B00984,ING_BRINJAL,2026-01-08T09:00:00,consume,2.4835,kg,prep
SITE_KIT_01,B01017,ING_BRINJAL,2026-01-08T09:00:00,consume,0.7765,kg,prep
SITE_KIT_01,B00985,ING_OKRA,2026-01-08T09:00:00,consume,3.7619,kg,prep
SITE_KIT_01,B00991,ING_MUSHROOM,2026-01-08T09:00:00,consume,1.1111,kg,prep
SITE_KIT_01,B00924,ING_BUTTER,2026-01-08T23:00:00,waste,0.8923,kg,spoilage
SITE_KIT_01,B01003,ING_BATTER,2026-01-08T23:00:00,waste,3.088,kg,spoilage
SITE_KIT_01,B01037,ING_SPINACH,2026-01-09T07:00:00,receive,9.0,kg,LOT-B01037
SITE_KIT_01,B01038,ING_CORIANDER,2026-01-09T07:00:00,receive,1.5,kg,LOT-B01038
SITE_KIT_01,B01039,ING_MINT,2026-01-09T07:00:00,receive,0.75,kg,LOT-B01039
SITE_KIT_01,B01040,ING_CURRYLEAF,2026-01-09T07:00:00,receive,0.5,kg,LOT-B01040
SITE_KIT_01,B01041,ING_BATTER,2026-01-09T07:00:00,receive,13.0,kg,LOT-B01041
SITE_KIT_01,B00994,ING_CHICKEN,2026-01-09T09:00:00,consume,5.308,kg,prep
SITE_KIT_01,B01027,ING_CHICKEN,2026-01-09T09:00:00,consume,14.816,kg,prep
SITE_KIT_01,B00931,ING_RICE,2026-01-09T09:00:00,consume,34.879,kg,prep
SITE_KIT_01,B00973,ING_ONION,2026-01-09T09:00:00,consume,35.2472,kg,prep
SITE_KIT_01,B00939,ING_TOMATO,2026-01-09T09:00:00,consume,2.3074,kg,prep
SITE_KIT_01,B00972,ING_TOMATO,2026-01-09T09:00:00,consume,16.0,kg,prep
SITE_KIT_01,B01009,ING_TOMATO,2026-01-09T09:00:00,consume,7.8979,kg,prep
SITE_KIT_01,B00999,ING_CURD,2026-01-09T09:00:00,consume,11.3042,kg,prep
SITE_KIT_01,B00962,ING_CURD,2026-01-09T09:00:00,consume,1.6074,kg,prep
SITE_KIT_01,B00979,ING_GINGER,2026-01-09T09:00:00,consume,1.2405,kg,prep
SITE_KIT_01,B00980,ING_GARLIC,2026-01-09T09:00:00,consume,0.0379,kg,prep
SITE_KIT_01,B00902,ING_GARLIC,2026-01-09T09:00:00,consume,1.8626,kg,prep
SITE_KIT_01,B00978,ING_GCHILLI,2026-01-09T09:00:00,consume,1.1306,kg,prep
SITE_KIT_01,B01013,ING_GCHILLI,2026-01-09T09:00:00,consume,0.521,kg,prep
SITE_KIT_01,B01006,ING_MINT,2026-01-09T09:00:00,consume,0.6826,kg,prep
SITE_KIT_01,B01039,ING_MINT,2026-01-09T09:00:00,consume,0.1153,kg,prep
SITE_KIT_01,B01005,ING_CORIANDER,2026-01-09T09:00:00,consume,1.5641,kg,prep
SITE_KIT_01,B00930,ING_GHEE,2026-01-09T09:00:00,consume,4.5331,kg,prep
SITE_KIT_01,B00935,ING_CASHEW,2026-01-09T09:00:00,consume,1.4092,kg,prep
SITE_KIT_01,B01014,ING_CARROT,2026-01-09T09:00:00,consume,6.0483,kg,prep
SITE_KIT_01,B00944,ING_CARROT,2026-01-09T09:00:00,consume,1.1698,kg,prep
SITE_KIT_01,B00990,ING_BEANS,2026-01-09T09:00:00,consume,1.737,kg,prep
SITE_KIT_01,B01023,ING_BEANS,2026-01-09T09:00:00,consume,2.6431,kg,prep
SITE_KIT_01,B01019,ING_PEAS,2026-01-09T09:00:00,consume,3.354,kg,prep
SITE_KIT_01,B00975,ING_CAULI,2026-01-09T09:00:00,consume,9.3059,kg,prep
SITE_KIT_01,B01010,ING_CAULI,2026-01-09T09:00:00,consume,19.3155,kg,prep
SITE_KIT_01,B00974,ING_POTATO,2026-01-09T09:00:00,consume,13.3002,kg,prep
SITE_KIT_01,B00998,ING_PANEER,2026-01-09T09:00:00,consume,0.01,kg,prep
SITE_KIT_01,B01031,ING_PANEER,2026-01-09T09:00:00,consume,13.874,kg,prep
SITE_KIT_01,B01035,ING_BUTTER,2026-01-09T09:00:00,consume,3.1291,kg,prep
SITE_KIT_01,B01001,ING_CREAM,2026-01-09T09:00:00,consume,0.2528,kg,prep
SITE_KIT_01,B01034,ING_CREAM,2026-01-09T09:00:00,consume,2.6254,kg,prep
SITE_KIT_01,B00904,ING_CAPSICUM,2026-01-09T09:00:00,consume,1.5311,kg,prep
SITE_KIT_01,B01015,ING_CAPSICUM,2026-01-09T09:00:00,consume,2.8296,kg,prep
SITE_KIT_01,B00933,ING_BESAN,2026-01-09T09:00:00,consume,1.378,kg,prep
SITE_KIT_01,B00934,ING_OIL,2026-01-09T09:00:00,consume,2.912,kg,prep
SITE_KIT_01,B01004,ING_SPINACH,2026-01-09T09:00:00,consume,3.2722,kg,prep
SITE_KIT_01,B01037,ING_SPINACH,2026-01-09T09:00:00,consume,6.5187,kg,prep
SITE_KIT_01,B00932,ING_ATTA,2026-01-09T09:00:00,consume,24.505,kg,prep
SITE_KIT_01,B01000,ING_MILK,2026-01-09T09:00:00,consume,0.704,kg,prep
SITE_KIT_01,B01033,ING_MILK,2026-01-09T09:00:00,consume,1.493,kg,prep
SITE_KIT_01,B00937,ING_TOORDAL,2026-01-09T09:00:00,consume,5.85,kg,prep
SITE_KIT_01,B01007,ING_CURRYLEAF,2026-01-09T09:00:00,consume,0.3535,kg,prep
SITE_KIT_01,B01021,ING_CURRYLEAF,2026-01-09T09:00:00,consume,0.1348,kg,prep
SITE_KIT_01,B00995,ING_MUTTON,2026-01-09T09:00:00,consume,3.32,kg,prep
SITE_KIT_01,B01028,ING_MUTTON,2026-01-09T09:00:00,consume,5.78,kg,prep
SITE_KIT_01,B01041,ING_BATTER,2026-01-09T09:00:00,consume,12.688,kg,prep
SITE_KIT_01,B00996,ING_FISH,2026-01-09T09:00:00,consume,1.04,kg,prep
SITE_KIT_01,B01029,ING_FISH,2026-01-09T09:00:00,consume,5.616,kg,prep
SITE_KIT_01,B00936,ING_COCONUT,2026-01-09T09:00:00,consume,1.664,kg,prep
SITE_KIT_01,B00989,ING_LEMON,2026-01-09T09:00:00,consume,1.5477,kg,prep
SITE_KIT_01,B01022,ING_LEMON,2026-01-09T09:00:00,consume,0.6352,kg,prep
SITE_KIT_01,B00955,ING_CUCUMBER,2026-01-09T09:00:00,consume,3.0821,kg,prep
SITE_KIT_01,B01025,ING_CUCUMBER,2026-01-09T09:00:00,consume,1.6103,kg,prep
SITE_KIT_01,B01016,ING_CABBAGE,2026-01-09T09:00:00,consume,2.6333,kg,prep
SITE_KIT_01,B00983,ING_CABBAGE,2026-01-09T09:00:00,consume,0.429,kg,prep
SITE_KIT_01,B01026,ING_BANANA,2026-01-09T09:00:00,consume,4.7998,kg,prep
SITE_KIT_01,B01030,ING_EGG,2026-01-09T09:00:00,consume,1.6483,kg,prep
SITE_KIT_01,B00997,ING_EGG,2026-01-09T09:00:00,consume,1.3352,kg,prep
SITE_KIT_01,B01017,ING_BRINJAL,2026-01-09T09:00:00,consume,4.1225,kg,prep
SITE_KIT_01,B00985,ING_OKRA,2026-01-09T09:00:00,consume,1.5038,kg,prep
SITE_KIT_01,B01018,ING_OKRA,2026-01-09T09:00:00,consume,3.333,kg,prep
SITE_KIT_01,B00991,ING_MUSHROOM,2026-01-09T09:00:00,consume,0.8067,kg,prep
SITE_KIT_01,B01024,ING_MUSHROOM,2026-01-09T09:00:00,consume,0.5721,kg,prep
SITE_KIT_01,B00962,ING_CURD,2026-01-09T23:00:00,waste,3.6817,kg,spoilage
SITE_KIT_01,B01042,ING_TOMATO,2026-01-10T07:00:00,receive,22.0,kg,LOT-B01042
SITE_KIT_01,B01043,ING_ONION,2026-01-10T07:00:00,receive,94.0,kg,LOT-B01043
SITE_KIT_01,B01044,ING_POTATO,2026-01-10T07:00:00,receive,46.0,kg,LOT-B01044
SITE_KIT_01,B01045,ING_CAULI,2026-01-10T07:00:00,receive,46.0,kg,LOT-B01045
SITE_KIT_01,B01046,ING_SPINACH,2026-01-10T07:00:00,receive,9.0,kg,LOT-B01046
SITE_KIT_01,B01047,ING_CORIANDER,2026-01-10T07:00:00,receive,1.5,kg,LOT-B01047
SITE_KIT_01,B01048,ING_GCHILLI,2026-01-10T07:00:00,receive,3.0,kg,LOT-B01048
SITE_KIT_01,B01049,ING_GINGER,2026-01-10T07:00:00,receive,4.0,kg,LOT-B01049
SITE_KIT_01,B01050,ING_GARLIC,2026-01-10T07:00:00,receive,4.0,kg,LOT-B01050
SITE_KIT_01,B01051,ING_CARROT,2026-01-10T07:00:00,receive,21.0,kg,LOT-B01051
SITE_KIT_01,B01052,ING_CAPSICUM,2026-01-10T07:00:00,receive,7.0,kg,LOT-B01052
SITE_KIT_01,B01053,ING_CABBAGE,2026-01-10T07:00:00,receive,5.0,kg,LOT-B01053
SITE_KIT_01,B01054,ING_BRINJAL,2026-01-10T07:00:00,receive,7.0,kg,LOT-B01054
SITE_KIT_01,B01055,ING_OKRA,2026-01-10T07:00:00,receive,8.0,kg,LOT-B01055
SITE_KIT_01,B01056,ING_PEAS,2026-01-10T07:00:00,receive,3.0,kg,LOT-B01056
SITE_KIT_01,B01057,ING_MINT,2026-01-10T07:00:00,receive,0.75,kg,LOT-B01057
SITE_KIT_01,B01058,ING_CURRYLEAF,2026-01-10T07:00:00,receive,0.5,kg,LOT-B01058
SITE_KIT_01,B01059,ING_LEMON,2026-01-10T07:00:00,receive,4.0,kg,LOT-B01059
SITE_KIT_01,B01060,ING_BEANS,2026-01-10T07:00:00,receive,7.0,kg,LOT-B01060
SITE_KIT_01,B01061,ING_MUSHROOM,2026-01-10T07:00:00,receive,2.0,kg,LOT-B01061
SITE_KIT_01,B01062,ING_CUCUMBER,2026-01-10T07:00:00,receive,7.0,kg,LOT-B01062
SITE_KIT_01,B01063,ING_BANANA,2026-01-10T07:00:00,receive,9.0,kg,LOT-B01063
SITE_KIT_01,B01064,ING_CHICKEN,2026-01-10T07:00:00,receive,28.0,kg,LOT-B01064
